Time_(ns),RMSD_(nm)
105.8900070,0.2050318
105.9000015,0.2018688
105.9100037,0.1992885
105.9200058,0.2028835
105.9300079,0.2077593
105.9400024,0.2078860
105.9500046,0.2030027
105.9600067,0.1915636
105.9700012,0.1959891
105.9800034,0.1945365
105.9900055,0.2055950
106.0000076,0.1870876
106.0100021,0.1918315
106.0200043,0.1785563
106.0300064,0.1724033
106.0400085,0.1900995
106.0500031,0.1797753
106.0600052,0.1748310
106.0700073,0.1859200
106.0800018,0.1899307
106.0900040,0.1851763
106.1000061,0.1930520
106.1100082,0.1897670
106.1200027,0.1810812
106.1300049,0.1722427
106.1400070,0.1683733
106.1500015,0.1540196
106.1600037,0.1599716
106.1700058,0.1569221
106.1800079,0.1659448
106.1900024,0.1881388
106.2000046,0.1688084
106.2100067,0.1783992
106.2200089,0.1771508
106.2300034,0.1803593
106.2400055,0.1839283
106.2500076,0.1613627
106.2600021,0.1521341
106.2700043,0.1540460
106.2800064,0.1639016
106.2900085,0.1578700
106.3000031,0.1634136
106.3100052,0.1535306
106.3200073,0.1552250
106.3300018,0.1516100
106.3400040,0.1637808
106.3500061,0.1646597
106.3600082,0.1516076
106.3700027,0.1745889
106.3800049,0.1546480
106.3900070,0.1594759
106.4000015,0.1551148
106.4100037,0.1325560
106.4200058,0.1310702
106.4300079,0.1389599
106.4400024,0.1260962
106.4500046,0.1502049
106.4600067,0.1491935
106.4700089,0.1446859
106.4800034,0.1519678
106.4900055,0.1440495
106.5000076,0.1341765
106.5100021,0.1380369
106.5200043,0.1390779
106.5300064,0.1455346
106.5400085,0.1393797
106.5500031,0.1508273
106.5600052,0.1574066
106.5700073,0.1483368
106.5800018,0.1444256
106.5900040,0.1561165
106.6000061,0.1544222
106.6100082,0.1561180
106.6200027,0.1548114
106.6300049,0.1719558
106.6400070,0.1541817
106.6500015,0.1656362
106.6600037,0.1743568
106.6700058,0.1560546
106.6800079,0.1545281
106.6900024,0.1557479
106.7000046,0.1695009
106.7100067,0.1754478
106.7200089,0.1693376
106.7300034,0.1607058
106.7400055,0.1595437
106.7500076,0.1711612
106.7600021,0.1849613
106.7700043,0.1835662
106.7800064,0.1774175
106.7900085,0.1670662
106.8000031,0.1609292
106.8100052,0.1747877
106.8200073,0.1623040
106.8300018,0.1662729
106.8400040,0.1532367
106.8500061,0.1667582
106.8600082,0.1571496
106.8700027,0.1688516
106.8800049,0.1640343
106.8900070,0.1574765
106.9000015,0.1444628
106.9100037,0.1413530
106.9200058,0.1382561
106.9300079,0.1479308
106.9400024,0.1400239
106.9500046,0.1343917
106.9600067,0.1424048
106.9700089,0.1401176
106.9800034,0.1336043
106.9900055,0.1444691
107.0000076,0.1403875
107.0100021,0.1446043
107.0200043,0.1334829
107.0300064,0.1458090
107.0400085,0.1269913
107.0500031,0.1568786
107.0600052,0.1492394
107.0700073,0.1483758
107.0800018,0.1466210
107.0900040,0.1399180
107.1000061,0.1213123
107.1100082,0.1416738
107.1200027,0.1259318
107.1300049,0.1277274
107.1400070,0.1295664
107.1500015,0.1448129
107.1600037,0.1428367
107.1700058,0.1419969
107.1800079,0.1498786
107.1900024,0.1512223
107.2000046,0.1532471
107.2100067,0.1530344
107.2200089,0.1312903
107.2300034,0.1346435
107.2400055,0.1448296
107.2500076,0.1513601
107.2600021,0.1543065
107.2700043,0.1485950
107.2800064,0.1477194
107.2900085,0.1363893
107.3000031,0.1459456
107.3100052,0.1459366
107.3200073,0.1453698
107.3300018,0.1472593
107.3400040,0.1510932
107.3500061,0.1457483
107.3600082,0.1488917
107.3700027,0.1354730
107.3800049,0.1319304
107.3900070,0.1381907
107.4000015,0.1402165
107.4100037,0.1483687
107.4200058,0.1332746
107.4300079,0.1290108
107.4400024,0.1375974
107.4500046,0.1246136
107.4600067,0.1419612
107.4700089,0.1285398
107.4800034,0.1376349
107.4900055,0.1331231
107.5000076,0.1391014
107.5100021,0.1336578
107.5200043,0.1310789
107.5300064,0.1318777
107.5400085,0.1420095
107.5500031,0.1390505
107.5600052,0.1328958
107.5700073,0.1315908
107.5800018,0.1179105
107.5900040,0.1339981
107.6000061,0.1236434
107.6100082,0.1444207
107.6200027,0.1363307
107.6300049,0.1322956
107.6400070,0.1273416
107.6500015,0.1440512
107.6600037,0.1385843
107.6700058,0.1474250
107.6800079,0.1515058
107.6900024,0.1508934
107.7000046,0.1518659
107.7100067,0.1497155
107.7200089,0.1262298
107.7300034,0.1448524
107.7400055,0.1435308
107.7500076,0.1435488
107.7600021,0.1575442
107.7700043,0.1461552
107.7800064,0.1507333
107.7900085,0.1464473
107.8000031,0.1745808
107.8100052,0.1567297
107.8200073,0.1662316
107.8300018,0.1709983
107.8400040,0.1623547
107.8500061,0.1426319
107.8600082,0.1415143
107.8700027,0.1459432
107.8800049,0.1473163
107.8900070,0.1358289
107.9000015,0.1226368
107.9100037,0.1275268
107.9200058,0.1345846
107.9300079,0.1388072
107.9400024,0.1379257
107.9500046,0.1463008
107.9600067,0.1425898
107.9700089,0.1422476
107.9800034,0.1385857
107.9900055,0.1309731
108.0000076,0.1341235
108.0100021,0.1381880
108.0200043,0.1452171
108.0300064,0.1364937
108.0400085,0.1463960
108.0500031,0.1510417
108.0600052,0.1540086
108.0700073,0.1484046
108.0800018,0.1344262
108.0900040,0.1326335
108.1000061,0.1437365
108.1100082,0.1472433
108.1200027,0.1589821
108.1300049,0.1582066
108.1400070,0.1470855
108.1500015,0.1433113
108.1600037,0.1528515
108.1700058,0.1607022
108.1800079,0.1461074
108.1900024,0.1540407
108.2000046,0.1653196
108.2100067,0.1524661
108.2200089,0.1440336
108.2300034,0.1396299
108.2400055,0.1465511
108.2500076,0.1395808
108.2600021,0.1314418
108.2700043,0.1368621
108.2800064,0.1382230
108.2900085,0.1413080
108.3000031,0.1463103
108.3100052,0.1461508
108.3200073,0.1461773
108.3300018,0.1444709
108.3400040,0.1505027
108.3500061,0.1703439
108.3600082,0.1665224
108.3700027,0.1603419
108.3800049,0.1626485
108.3900070,0.1685299
108.4000015,0.1740673
108.4100037,0.1582094
108.4200058,0.1639920
108.4300079,0.1476176
108.4400024,0.1616491
108.4500046,0.1631417
108.4600067,0.1603147
108.4700089,0.1657682
108.4800034,0.1736041
108.4900055,0.1775540
108.5000076,0.1611614
108.5100021,0.1638620
108.5200043,0.1613783
108.5300064,0.1590692
108.5400085,0.1450203
108.5500031,0.1415844
108.5600052,0.1353712
108.5700073,0.1357697
108.5800018,0.1368443
108.5900040,0.1410863
108.6000061,0.1387508
108.6100082,0.1409636
108.6200027,0.1451191
108.6300049,0.1435145
108.6400070,0.1308370
108.6500015,0.1331075
108.6600037,0.1261181
108.6700058,0.1152083
108.6800079,0.1293592
108.6900024,0.1221527
108.7000046,0.1205600
108.7100067,0.1326778
108.7200089,0.1401711
108.7300034,0.1385967
108.7400055,0.1398545
108.7500076,0.1263124
108.7600021,0.1314244
108.7700043,0.1216202
108.7800064,0.1349989
108.7900085,0.1429583
108.8000031,0.1456576
108.8100052,0.1494625
108.8200073,0.1445747
108.8300018,0.1420300
108.8400040,0.1325836
108.8500061,0.1350839
108.8600082,0.1534752
108.8700027,0.1295746
108.8800049,0.1405851
108.8900070,0.1480855
108.9000015,0.1469863
108.9100037,0.1500539
108.9200058,0.1405091
108.9300079,0.1483895
108.9400024,0.1548335
108.9500046,0.1479897
108.9600067,0.1493177
108.9700089,0.1475683
108.9800034,0.1505119
108.9900055,0.1579503
109.0000076,0.1532055
109.0100021,0.1479319
109.0200043,0.1714570
109.0300064,0.1591357
109.0400085,0.1708370
109.0500031,0.1699553
109.0600052,0.1797458
109.0700073,0.1648558
109.0800018,0.1360541
109.0900040,0.1276976
109.1000061,0.1305553
109.1100082,0.1358562
109.1200027,0.1330415
109.1300049,0.1228974
109.1400070,0.1079451
109.1500015,0.1143069
109.1600037,0.1114437
109.1700058,0.1203209
109.1800079,0.1409498
109.1900024,0.1380120
109.2000046,0.1399120
109.2100067,0.1351006
109.2200089,0.1428463
109.2300034,0.1270707
109.2400055,0.1374558
109.2500076,0.1363451
109.2600021,0.1305600
109.2700043,0.1423034
109.2800064,0.1391548
109.2900085,0.1492075
109.3000031,0.1718726
109.3100052,0.1763559
109.3200073,0.1536593
109.3300018,0.1608276
109.3400040,0.1560608
109.3500061,0.1566800
109.3600082,0.1653931
109.3700027,0.1450652
109.3800049,0.1494932
109.3900070,0.1369070
109.4000015,0.1462305
109.4100037,0.1607331
109.4200058,0.1490213
109.4300079,0.1527578
109.4400024,0.1570711
109.4500046,0.1634258
109.4600067,0.1543817
109.4700089,0.1885497
109.4800034,0.2001766
109.4900055,0.1763615
109.5000076,0.1492261
109.5100021,0.1382222
109.5200043,0.1573741
109.5300064,0.1435184
109.5400085,0.1317805
109.5500031,0.1350034
109.5600052,0.1313197
109.5700073,0.1417036
109.5800018,0.1341354
109.5900040,0.1422968
109.6000061,0.1352401
109.6100082,0.1355147
109.6200027,0.1393256
109.6300049,0.1465494
109.6400070,0.1451015
109.6500015,0.1462310
109.6600037,0.1445814
109.6700058,0.1386229
109.6800079,0.1349505
109.6900024,0.1429805
109.7000046,0.1402290
109.7100067,0.1278242
109.7200089,0.1292580
109.7300034,0.1379387
109.7400055,0.1368437
109.7500076,0.1325179
109.7600021,0.1295144
109.7700043,0.1315645
109.7800064,0.1339526
109.7900085,0.1369608
109.8000031,0.1339990
109.8100052,0.1395587
109.8200073,0.1457208
109.8300018,0.1526114
109.8400040,0.1453746
109.8500061,0.1523654
109.8600082,0.1515100
109.8700027,0.1512927
109.8800049,0.1452250
109.8900070,0.1479424
109.9000015,0.1512296
109.9100037,0.1352427
109.9200058,0.1365720
109.9300079,0.1400892
109.9400024,0.1379938
109.9500046,0.1368302
109.9600067,0.1323099
109.9700089,0.1298307
109.9800034,0.1342378
109.9900055,0.1395700
110.0000076,0.1324500
110.0100021,0.1294496
110.0200043,0.1347782
110.0300064,0.1311938
110.0400085,0.1354609
110.0500031,0.1294290
110.0600052,0.1381417
110.0700073,0.1578551
110.0800018,0.1415842
110.0900040,0.1289250
110.1000061,0.1409974
110.1100082,0.1457342
110.1200027,0.1463773
110.1300049,0.1643193
110.1400070,0.1708911
110.1500015,0.1782864
110.1600037,0.1749042
110.1700058,0.1776244
110.1800079,0.2012471
110.1900024,0.2118710
110.2000046,0.2030036
110.2100067,0.2040037
110.2200089,0.1915382
110.2300034,0.1783462
110.2400055,0.1734604
110.2500076,0.1691901
110.2600021,0.1768423
110.2700043,0.1656190
110.2800064,0.1547749
110.2900085,0.1605193
110.3000031,0.1534511
110.3100052,0.1523646
110.3200073,0.1536853
110.3300018,0.1506642
110.3400040,0.1550300
110.3500061,0.1614078
110.3600082,0.1832234
110.3700027,0.1923825
110.3800049,0.1945136
110.3900070,0.1795964
110.4000015,0.1863707
110.4100037,0.1642273
110.4200058,0.1727508
110.4300079,0.1765073
110.4400024,0.1729486
110.4500046,0.1691599
110.4600067,0.1937525
110.4700089,0.1966231
110.4800034,0.2051305
110.4900055,0.1919815
110.5000076,0.2201180
110.5100021,0.2213341
110.5200043,0.2333669
110.5300064,0.2094897
110.5400085,0.2321628
110.5500031,0.2392595
110.5600052,0.2247968
110.5700073,0.2121495
110.5800018,0.2111066
110.5900040,0.2195661
110.6000061,0.2304958
110.6100082,0.2304070
110.6200027,0.2082618
110.6300049,0.2086290
110.6400070,0.1822784
110.6500015,0.2003219
110.6600037,0.2143024
110.6700058,0.2018891
110.6800079,0.1992092
110.6900024,0.1951761
110.7000046,0.1893664
110.7100067,0.1675852
110.7200089,0.1697796
110.7300034,0.1685517
110.7400055,0.1610065
110.7500076,0.1689978
110.7600021,0.1679229
110.7700043,0.1693610
110.7800064,0.1851783
110.7900085,0.1881822
110.8000031,0.1784136
110.8100052,0.1900118
110.8200073,0.1856116
110.8300018,0.1868814
110.8400040,0.1803989
110.8500061,0.1796741
110.8600082,0.1942673
110.8700027,0.1898898
110.8800049,0.1809681
110.8900070,0.1856165
110.9000015,0.1898299
110.9100037,0.1655212
110.9200058,0.1613213
110.9300079,0.1796868
110.9400024,0.1618874
110.9500046,0.1560730
110.9600067,0.1515219
110.9700089,0.1520505
110.9800034,0.1473192
110.9900055,0.1412898
111.0000076,0.1561499
111.0100021,0.1663321
111.0200043,0.1520734
111.0300064,0.1608835
111.0400085,0.1579799
111.0500031,0.1481018
111.0600052,0.1677996
111.0700073,0.1659705
111.0800018,0.1675248
111.0900040,0.1601510
111.1000061,0.1599416
111.1100082,0.1601900
111.1200027,0.1613142
111.1300049,0.1557230
111.1400070,0.1604594
111.1500015,0.1599643
111.1600037,0.1727589
111.1700058,0.1930893
111.1800079,0.1952484
111.1900024,0.1837776
111.2000046,0.1822994
111.2100067,0.1767525
111.2200089,0.1776146
111.2300034,0.1828982
111.2400055,0.1882001
111.2500076,0.1675671
111.2600021,0.1607764
111.2700043,0.1891950
111.2800064,0.1779424
111.2900085,0.1906262
111.3000031,0.1979402
111.3100052,0.1822139
111.3200073,0.1883666
111.3300018,0.1809972
111.3400040,0.1876640
111.3500061,0.1972085
111.3600082,0.1938541
111.3700027,0.2166424
111.3800049,0.1999418
111.3900070,0.1929987
111.4000015,0.2129956
111.4100037,0.1989830
111.4200058,0.1940513
111.4300079,0.1882795
111.4400024,0.1825191
111.4500046,0.1865166
111.4600067,0.1755231
111.4700089,0.1643250
111.4800034,0.1730237
111.4900055,0.1740161
111.5000076,0.1710148
111.5100021,0.1808867
111.5200043,0.1628139
111.5300064,0.1751139
111.5400085,0.1732100
111.5500031,0.1602250
111.5600052,0.1652127
111.5700073,0.1734361
111.5800018,0.1629727
111.5900040,0.1714306
111.6000061,0.1856896
111.6100082,0.1776218
111.6200027,0.1723780
111.6300049,0.1682055
111.6400070,0.1484957
111.6500015,0.1395758
111.6600037,0.1487657
111.6700058,0.1481850
111.6800079,0.1554176
111.6900024,0.1465762
111.7000046,0.1663148
111.7100067,0.1767568
111.7200089,0.1718118
111.7300034,0.1685439
111.7400055,0.1812132
111.7500076,0.1841442
111.7600021,0.1676385
111.7700043,0.1669227
111.7800064,0.1620205
111.7900085,0.1628742
111.8000031,0.1551280
111.8100052,0.1619740
111.8200073,0.1805995
111.8300018,0.1748329
111.8400040,0.1752278
111.8500061,0.1584029
111.8600082,0.1575515
111.8700027,0.1612790
111.8800049,0.1589920
111.8900070,0.1490311
111.9000015,0.1564511
111.9100037,0.1650615
111.9200058,0.1630913
111.9300079,0.1622414
111.9400024,0.1552847
111.9500046,0.1669990
111.9600067,0.1669375
111.9700089,0.1695877
111.9800034,0.1651631
111.9900055,0.1652105
112.0000076,0.1613163
112.0100021,0.1665845
112.0200043,0.1805882
112.0300064,0.1836965
112.0400085,0.1650722
112.0500031,0.1825963
112.0600052,0.1830534
112.0700073,0.1842686
112.0800018,0.2008191
112.0900040,0.2052080
112.1000061,0.1928435
112.1100082,0.1873343
112.1200027,0.2017573
112.1300049,0.1800122
112.1400070,0.1942682
112.1500015,0.2033300
112.1600037,0.2092902
112.1700058,0.2178439
112.1800079,0.2212156
112.1900024,0.2260165
112.2000046,0.2012902
112.2100067,0.2100910
112.2200089,0.2177388
112.2300034,0.2197033
112.2400055,0.2269229
112.2500076,0.2306774
112.2600021,0.2349171
112.2700043,0.2166684
112.2800064,0.2137681
112.2900085,0.2047088
112.3000031,0.2032695
112.3100052,0.2140977
112.3200073,0.2214275
112.3300018,0.2309723
112.3400040,0.2242760
112.3500061,0.2254885
112.3600082,0.2017304
112.3700027,0.2039593
112.3800049,0.2086738
112.3900070,0.2101166
112.4000015,0.1999253
112.4100037,0.2097857
112.4200058,0.2079858
112.4300079,0.2301077
112.4400024,0.2090243
112.4500046,0.2338392
112.4600067,0.2202913
112.4700089,0.2390950
112.4800034,0.2461389
112.4900055,0.2252435
112.5000076,0.2352206
112.5100021,0.2403136
112.5200043,0.2237525
112.5300064,0.2108617
112.5400085,0.1911467
112.5500031,0.1899038
112.5600052,0.1757374
112.5700073,0.1714472
112.5800018,0.1932265
112.5900040,0.1912532
112.6000061,0.1967374
112.6100082,0.1863270
112.6200027,0.1744626
112.6300049,0.1849340
112.6400070,0.1777710
112.6500092,0.1783320
112.6600037,0.1819529
112.6700058,0.1600648
112.6800079,0.1791233
112.6900024,0.1879816
112.7000046,0.1793724
112.7100067,0.1655080
112.7200089,0.1622652
112.7300034,0.1805811
112.7400055,0.1753619
112.7500076,0.1742534
112.7600021,0.1540839
112.7700043,0.1796129
112.7800064,0.1686292
112.7900085,0.1616925
112.8000031,0.1641386
112.8100052,0.1675591
112.8200073,0.1638133
112.8300018,0.1741094
112.8400040,0.1820353
112.8500061,0.1946446
112.8600082,0.1890634
112.8700027,0.2175936
112.8800049,0.2078229
112.8900070,0.2003100
112.9000092,0.1980397
112.9100037,0.2045051
112.9200058,0.2086304
112.9300079,0.2023466
112.9400024,0.1880419
112.9500046,0.1989768
112.9600067,0.1863417
112.9700089,0.1976901
112.9800034,0.1961410
112.9900055,0.2142883
113.0000076,0.2229929
113.0100021,0.2193288
113.0200043,0.2072160
113.0300064,0.1865976
113.0400085,0.1805690
113.0500031,0.1697958
113.0600052,0.1864337
113.0700073,0.1873233
113.0800018,0.2202726
113.0900040,0.2108478
113.1000061,0.2076647
113.1100082,0.2293486
113.1200027,0.1937678
113.1300049,0.1965884
113.1400070,0.1891602
113.1500092,0.1877702
113.1600037,0.1723081
113.1700058,0.1753919
113.1800079,0.1556633
113.1900024,0.1762349
113.2000046,0.1776504
113.2100067,0.1802865
113.2200089,0.1893062
113.2300034,0.1688205
113.2400055,0.1549966
113.2500076,0.1457500
113.2600021,0.1436198
113.2700043,0.1580006
113.2800064,0.1708052
113.2900085,0.1555175
113.3000031,0.1551760
113.3100052,0.1752609
113.3200073,0.1782699
113.3300018,0.1773950
113.3400040,0.1824920
113.3500061,0.1706475
113.3600082,0.1915998
113.3700027,0.1867667
113.3800049,0.2063502
113.3900070,0.2174173
113.4000092,0.2125632
113.4100037,0.2241409
113.4200058,0.2154519
113.4300079,0.1921076
113.4400024,0.1884297
113.4500046,0.1906276
113.4600067,0.1969746
113.4700089,0.1822559
113.4800034,0.1658109
113.4900055,0.1518309
113.5000076,0.1546025
113.5100021,0.1695235
113.5200043,0.1667797
113.5300064,0.1562145
113.5400085,0.1661094
113.5500031,0.1667583
113.5600052,0.1498314
113.5700073,0.1653901
113.5800018,0.1464162
113.5900040,0.1517747
113.6000061,0.1525412
113.6100082,0.1643729
113.6200027,0.1703877
113.6300049,0.1672751
113.6400070,0.1642267
113.6500092,0.1596795
113.6600037,0.1685893
113.6700058,0.1559945
113.6800079,0.1718499
113.6900024,0.1750312
113.7000046,0.1937612
113.7100067,0.1794766
113.7200089,0.1723804
113.7300034,0.1864941
113.7400055,0.1897461
113.7500076,0.1855114
113.7600021,0.1991555
113.7700043,0.2069213
113.7800064,0.1946214
113.7900085,0.1889457
113.8000031,0.1818770
113.8100052,0.1751143
113.8200073,0.1823551
113.8300018,0.1812507
113.8400040,0.1827307
113.8500061,0.1813349
113.8600082,0.1952830
113.8700027,0.1790452
113.8800049,0.1734733
113.8900070,0.1614570
113.9000092,0.1772192
113.9100037,0.1707697
113.9200058,0.1789316
113.9300079,0.1796202
113.9400024,0.1805323
113.9500046,0.1889777
113.9600067,0.1859816
113.9700089,0.1794242
113.9800034,0.1694363
113.9900055,0.1671065
114.0000076,0.1648082
114.0100021,0.1728123
114.0200043,0.1779955
114.0300064,0.1696879
114.0400085,0.1625307
114.0500031,0.1653239
114.0600052,0.1774899
114.0700073,0.1939656
114.0800018,0.1945855
114.0900040,0.1924243
114.1000061,0.2011981
114.1100082,0.2080848
114.1200027,0.1859127
114.1300049,0.1807746
114.1400070,0.1910788
114.1500092,0.1904278
114.1600037,0.1931965
114.1700058,0.1735318
114.1800079,0.1802778
114.1900024,0.1797869
114.2000046,0.1936254
114.2100067,0.1838071
114.2200089,0.1992746
114.2300034,0.2002934
114.2400055,0.2094504
114.2500076,0.2080321
114.2600021,0.1950998
114.2700043,0.2026677
114.2800064,0.2123814
114.2900085,0.2176492
114.3000031,0.2284515
114.3100052,0.2170019
114.3200073,0.2159551
114.3300018,0.2125836
114.3400040,0.1889447
114.3500061,0.1859779
114.3600082,0.1654759
114.3700027,0.1488280
114.3800049,0.1516895
114.3900070,0.1723089
114.4000092,0.1660198
114.4100037,0.1795218
114.4200058,0.1700175
114.4300079,0.1571372
114.4400024,0.1386551
114.4500046,0.1492804
114.4600067,0.1554590
114.4700089,0.1652258
114.4800034,0.1705536
114.4900055,0.1783818
114.5000076,0.1731102
114.5100021,0.1850647
114.5200043,0.1611134
114.5300064,0.1418844
114.5400085,0.1507848
114.5500031,0.1450063
114.5600052,0.1370367
114.5700073,0.1469211
114.5800018,0.1440089
114.5900040,0.1466588
114.6000061,0.1420324
114.6100082,0.1535810
114.6200027,0.1613344
114.6300049,0.1696811
114.6400070,0.1538687
114.6500092,0.1555035
114.6600037,0.1589662
114.6700058,0.1503299
114.6800079,0.1560556
114.6900024,0.1656345
114.7000046,0.1759546
114.7100067,0.1510946
114.7200089,0.1690664
114.7300034,0.1658485
114.7400055,0.1562320
114.7500076,0.1625442
114.7600021,0.1720014
114.7700043,0.1656943
114.7800064,0.1529528
114.7900085,0.1501536
114.8000031,0.1471988
114.8100052,0.1482843
114.8200073,0.1492789
114.8300018,0.1618739
114.8400040,0.1507982
114.8500061,0.1634243
114.8600082,0.1533657
114.8700027,0.1469046
114.8800049,0.1449123
114.8900070,0.1373221
114.9000092,0.1449825
114.9100037,0.1337676
114.9200058,0.1387662
114.9300079,0.1395676
114.9400024,0.1444685
114.9500046,0.1591610
114.9600067,0.1529362
114.9700089,0.1679296
114.9800034,0.1692270
114.9900055,0.1741917
115.0000076,0.1612432
115.0100021,0.1520417
115.0200043,0.1440189
115.0300064,0.1676859
115.0400085,0.1662280
115.0500031,0.1787929
115.0600052,0.1946370
115.0700073,0.1934385
115.0800018,0.2096691
115.0900040,0.2015959
115.1000061,0.1880430
115.1100082,0.1765751
115.1200027,0.1819459
115.1300049,0.1716798
115.1400070,0.1902159
115.1500092,0.1993392
115.1600037,0.1720571
115.1700058,0.1772405
115.1800079,0.1933543
115.1900024,0.2006400
115.2000046,0.1982161
115.2100067,0.1777149
115.2200089,0.1575627
115.2300034,0.1673609
115.2400055,0.1583821
115.2500076,0.1465764
115.2600021,0.1561396
115.2700043,0.1410426
115.2800064,0.1586405
115.2900085,0.1845158
115.3000031,0.1810517
115.3100052,0.1872053
115.3200073,0.1822506
115.3300018,0.1840392
115.3400040,0.1675037
115.3500061,0.1614076
115.3600082,0.1635629
115.3700027,0.1644201
115.3800049,0.1665378
115.3900070,0.1668659
115.4000092,0.1621238
115.4100037,0.1791073
115.4200058,0.1659872
115.4300079,0.1533149
115.4400024,0.1654658
115.4500046,0.1764684
115.4600067,0.1820190
115.4700089,0.1855619
115.4800034,0.2010932
115.4900055,0.2155686
115.5000076,0.2091332
115.5100021,0.2006904
115.5200043,0.1955476
115.5300064,0.1959471
115.5400085,0.1802537
115.5500031,0.1754226
115.5600052,0.1743954
115.5700073,0.1728816
115.5800018,0.1653883
115.5900040,0.1681445
115.6000061,0.1688821
115.6100082,0.1715723
115.6200027,0.1958586
115.6300049,0.1852954
115.6400070,0.2032315
115.6500092,0.1819610
115.6600037,0.1705653
115.6700058,0.1660158
115.6800079,0.1853219
115.6900024,0.1772552
115.7000046,0.1838816
115.7100067,0.1919182
115.7200089,0.1765767
115.7300034,0.1711950
115.7400055,0.1869743
115.7500076,0.1982736
115.7600021,0.1765293
115.7700043,0.1658389
115.7800064,0.1679662
115.7900085,0.1531897
115.8000031,0.1536872
115.8100052,0.1722392
115.8200073,0.1796300
115.8300018,0.1548494
115.8400040,0.1581535
115.8500061,0.1418776
115.8600082,0.1525924
115.8700027,0.1428172
115.8800049,0.1421696
115.8900070,0.1465319
115.9000092,0.1343038
115.9100037,0.1454684
115.9200058,0.1388176
115.9300079,0.1471898
115.9400024,0.1461424
115.9500046,0.1593003
115.9600067,0.1890682
115.9700089,0.1755525
115.9800034,0.1630325
115.9900055,0.1557044
116.0000076,0.1466124
116.0100021,0.1360528
116.0200043,0.1478225
116.0300064,0.1414140
116.0400085,0.1502685
116.0500031,0.1581237
116.0600052,0.1625053
116.0700073,0.1478430
116.0800018,0.1556980
116.0900040,0.1652842
116.1000061,0.1564545
116.1100082,0.1730801
116.1200027,0.1693788
116.1300049,0.1751281
116.1400070,0.1841716
116.1500092,0.1912536
116.1600037,0.2204089
116.1700058,0.2037141
116.1800079,0.2021117
116.1900024,0.1897706
116.2000046,0.1823134
116.2100067,0.1769081
116.2200089,0.1562877
116.2300034,0.1439394
116.2400055,0.1479322
116.2500076,0.1688394
116.2600021,0.1657300
116.2700043,0.1729248
116.2800064,0.1811849
116.2900085,0.1624225
116.3000031,0.1784595
116.3100052,0.1676845
116.3200073,0.1731206
116.3300018,0.1740378
116.3400040,0.1634925
116.3500061,0.1682089
116.3600082,0.1645576
116.3700027,0.1846745
116.3800049,0.1758003
116.3900070,0.1736114
116.4000092,0.1684763
116.4100037,0.1771403
116.4200058,0.1584391
116.4300079,0.1663458
116.4400024,0.1506995
116.4500046,0.1702075
116.4600067,0.1664439
116.4700089,0.1624728
116.4800034,0.1582002
116.4900055,0.1614203
116.5000076,0.1611125
116.5100021,0.1650864
116.5200043,0.1517481
116.5300064,0.1446379
116.5400085,0.1609195
116.5500031,0.1486919
116.5600052,0.1630813
116.5700073,0.1562476
116.5800018,0.1604299
116.5900040,0.1487823
116.6000061,0.1387440
116.6100082,0.1479042
116.6200027,0.1429759
116.6300049,0.1473431
116.6400070,0.1457266
116.6500092,0.1442253
116.6600037,0.1428552
116.6700058,0.1458539
116.6800079,0.1538390
116.6900024,0.1414969
116.7000046,0.1465287
116.7100067,0.1455540
116.7200089,0.1425750
116.7300034,0.1326849
116.7400055,0.1388728
116.7500076,0.1425509
116.7600021,0.1645867
116.7700043,0.1738682
116.7800064,0.1688129
116.7900085,0.1793281
116.8000031,0.1628951
116.8100052,0.1525652
116.8200073,0.1609832
116.8300018,0.1715704
116.8400040,0.1817426
116.8500061,0.1780767
116.8600082,0.1775715
116.8700027,0.1756533
116.8800049,0.1733447
116.8900070,0.1718063
116.9000092,0.1617695
116.9100037,0.1789351
116.9200058,0.1969845
116.9300079,0.1981266
116.9400024,0.1724891
116.9500046,0.1985403
116.9600067,0.2019089
116.9700089,0.1953613
116.9800034,0.2008054
116.9900055,0.2062277
117.0000076,0.2072721
117.0100021,0.2195059
117.0200043,0.2038791
117.0300064,0.2250068
117.0400085,0.2224059
117.0500031,0.2238382
117.0600052,0.2181866
117.0700073,0.2131556
117.0800018,0.2163106
117.0900040,0.2178909
117.1000061,0.2070826
117.1100082,0.2242551
117.1200027,0.2215327
117.1300049,0.2190579
117.1400070,0.2074435
117.1500092,0.2134216
117.1600037,0.2133952
117.1700058,0.2151508
117.1800079,0.2053521
117.1900024,0.2113413
117.2000046,0.2147773
117.2100067,0.1960542
117.2200089,0.1996412
117.2300034,0.2033026
117.2400055,0.1935734
117.2500076,0.2070727
117.2600021,0.2097431
117.2700043,0.2214327
117.2800064,0.2258436
117.2900085,0.2336476
117.3000031,0.2369967
117.3100052,0.2192249
117.3200073,0.2270773
117.3300018,0.2203906
117.3400040,0.2082938
117.3500061,0.2054365
117.3600082,0.2136557
117.3700027,0.2121975
117.3800049,0.2012346
117.3900070,0.2193851
117.4000092,0.2125419
117.4100037,0.2237019
117.4200058,0.2067814
117.4300079,0.2377636
117.4400024,0.2514566
117.4500046,0.2254831
117.4600067,0.2320385
117.4700089,0.2364511
117.4800034,0.2202263
117.4900055,0.2148343
117.5000076,0.2060260
117.5100021,0.2040201
117.5200043,0.2194475
117.5300064,0.2227643
