Time_(ns),RMSD_(nm)
115.4100037,0.1957207
115.4200058,0.2149142
115.4300079,0.2190619
115.4400024,0.2063714
115.4500046,0.2167099
115.4600067,0.2219313
115.4700089,0.2251284
115.4800034,0.2283015
115.4900055,0.2373005
115.5000076,0.2336189
115.5100021,0.2108048
115.5200043,0.2102439
115.5300064,0.2157643
115.5400085,0.2124640
115.5500031,0.2061946
115.5600052,0.1943879
115.5700073,0.1929476
115.5800018,0.2167395
115.5900040,0.2155993
115.6000061,0.2433123
115.6100082,0.2329169
115.6200027,0.2346529
115.6300049,0.2515949
115.6400070,0.2393744
115.6500092,0.2428496
115.6600037,0.2618657
115.6700058,0.2449626
115.6800079,0.2610362
115.6900024,0.2599888
115.7000046,0.2561088
115.7100067,0.2618473
115.7200089,0.2506742
115.7300034,0.2415605
115.7400055,0.2574877
115.7500076,0.2516348
115.7600021,0.2278590
115.7700043,0.2334722
115.7800064,0.2324193
115.7900085,0.2502238
115.8000031,0.2534325
115.8100052,0.2427517
115.8200073,0.2489105
115.8300018,0.2332694
115.8400040,0.2588205
115.8500061,0.2385557
115.8600082,0.2171467
115.8700027,0.2235500
115.8800049,0.2437346
115.8900070,0.2204387
115.9000092,0.2400947
115.9100037,0.2283313
115.9200058,0.2040002
115.9300079,0.2100531
115.9400024,0.2063844
115.9500046,0.2031478
115.9600067,0.2217772
115.9700089,0.2209148
115.9800034,0.2046045
115.9900055,0.2252090
116.0000076,0.2393105
116.0100021,0.2410180
116.0200043,0.2292520
116.0300064,0.2389027
116.0400085,0.2222552
116.0500031,0.2462701
116.0600052,0.2307102
116.0700073,0.2397903
116.0800018,0.2383694
116.0900040,0.2722133
116.1000061,0.2531390
116.1100082,0.2432854
116.1200027,0.2559954
116.1300049,0.2501516
116.1400070,0.2454450
116.1500092,0.2467684
116.1600037,0.2459888
116.1700058,0.2344193
116.1800079,0.2558701
116.1900024,0.2577876
116.2000046,0.2661021
116.2100067,0.2844050
116.2200089,0.2939847
116.2300034,0.2934725
116.2400055,0.2879529
116.2500076,0.2942085
116.2600021,0.2941695
116.2700043,0.2846027
116.2800064,0.2992533
116.2900085,0.2874491
116.3000031,0.2889179
116.3100052,0.2987477
116.3200073,0.2980013
116.3300018,0.3079280
116.3400040,0.2975253
116.3500061,0.3024729
116.3600082,0.2922052
116.3700027,0.2811626
116.3800049,0.2926331
116.3900070,0.3038071
116.4000092,0.2900541
116.4100037,0.2913554
116.4200058,0.2842915
116.4300079,0.2909681
116.4400024,0.2921418
116.4500046,0.2744450
116.4600067,0.2763990
116.4700089,0.2813007
116.4800034,0.2843714
116.4900055,0.2760730
116.5000076,0.2871697
116.5100021,0.2842576
116.5200043,0.3015837
116.5300064,0.2862752
116.5400085,0.2843707
116.5500031,0.2938107
116.5600052,0.2719629
116.5700073,0.2856729
116.5800018,0.2877165
116.5900040,0.2845804
116.6000061,0.2794840
116.6100082,0.2887396
116.6200027,0.2848560
116.6300049,0.2741252
116.6400070,0.2812212
116.6500092,0.2656738
116.6600037,0.2700621
116.6700058,0.2542070
116.6800079,0.2439359
116.6900024,0.2528663
116.7000046,0.2595397
116.7100067,0.2785248
116.7200089,0.2624956
116.7300034,0.2761076
116.7400055,0.2717721
116.7500076,0.2778454
116.7600021,0.2712739
116.7700043,0.2656597
116.7800064,0.2625537
116.7900085,0.2598774
116.8000031,0.2499153
116.8100052,0.2497509
116.8200073,0.2554880
116.8300018,0.2622185
116.8400040,0.2870738
116.8500061,0.2739751
116.8600082,0.2919014
116.8700027,0.2855522
116.8800049,0.2833523
116.8900070,0.2926462
116.9000092,0.2942183
116.9100037,0.2655072
116.9200058,0.2785308
116.9300079,0.2625415
116.9400024,0.2698591
116.9500046,0.2705756
116.9600067,0.2836540
116.9700089,0.2871116
116.9800034,0.3029519
116.9900055,0.2814598
117.0000076,0.2860550
117.0100021,0.2816802
117.0200043,0.2795233
117.0300064,0.2787782
117.0400085,0.2642878
117.0500031,0.2490518
117.0600052,0.2635674
117.0700073,0.2688021
117.0800018,0.2884355
117.0900040,0.2915398
117.1000061,0.2780198
117.1100082,0.2838042
117.1200027,0.3032485
117.1300049,0.2934083
117.1400070,0.2872695
117.1500092,0.3066478
117.1600037,0.2998149
117.1700058,0.3109704
117.1800079,0.2998813
117.1900024,0.3069620
117.2000046,0.3120498
117.2100067,0.3025136
117.2200089,0.3004033
117.2300034,0.2995518
117.2400055,0.3144388
117.2500076,0.3144549
117.2600021,0.3047622
117.2700043,0.3172978
117.2800064,0.3170931
117.2900085,0.3232307
117.3000031,0.3235451
117.3100052,0.3143620
117.3200073,0.3151880
117.3300018,0.3064259
117.3400040,0.3091765
117.3500061,0.3164520
117.3600082,0.3243189
117.3700027,0.3146347
117.3800049,0.3082000
117.3900070,0.3090147
117.4000092,0.3010193
117.4100037,0.3004099
117.4200058,0.3048648
117.4300079,0.3059831
117.4400024,0.3058261
117.4500046,0.3059585
117.4600067,0.2990952
117.4700089,0.2985194
117.4800034,0.3046315
117.4900055,0.3009621
117.5000076,0.2973664
117.5100021,0.2996520
117.5200043,0.3025988
117.5300064,0.3119647
117.5400085,0.2986719
117.5500031,0.2926481
117.5600052,0.2929127
117.5700073,0.2930860
117.5800018,0.2969770
117.5900040,0.2975099
117.6000061,0.2957611
117.6100082,0.2978580
117.6200027,0.3020810
117.6300049,0.3142526
117.6400070,0.3052143
117.6500092,0.3167010
117.6600037,0.2942959
117.6700058,0.2925648
117.6800079,0.2931222
117.6900024,0.3002294
117.7000046,0.3031076
117.7100067,0.2927525
117.7200089,0.2892575
117.7300034,0.2862718
117.7400055,0.2840758
117.7500076,0.2812257
117.7600021,0.2727401
117.7700043,0.2705780
117.7800064,0.2819506
117.7900085,0.2830187
117.8000031,0.2880815
117.8100052,0.2891366
117.8200073,0.3028229
117.8300018,0.2992211
117.8400040,0.2897978
117.8500061,0.3020429
117.8600082,0.2918404
117.8700027,0.2959476
117.8800049,0.2946908
117.8900070,0.3073050
117.9000092,0.3111228
117.9100037,0.3222410
117.9200058,0.3101663
117.9300079,0.3086549
117.9400024,0.2998035
117.9500046,0.2895821
117.9600067,0.2937491
117.9700089,0.2834427
117.9800034,0.2892410
117.9900055,0.2908668
118.0000076,0.2886084
118.0100021,0.2950331
118.0200043,0.2918312
118.0300064,0.2959155
118.0400085,0.2957459
118.0500031,0.2746869
118.0600052,0.2717991
118.0700073,0.2840838
118.0800018,0.2859813
118.0900040,0.2794464
118.1000061,0.2783740
118.1100082,0.2644767
118.1200027,0.2563348
118.1300049,0.2617951
118.1400070,0.2732797
118.1500092,0.2871674
118.1600037,0.2918765
118.1700058,0.2950151
118.1800079,0.2849147
118.1900024,0.3019559
118.2000046,0.3123080
118.2100067,0.2961582
118.2200089,0.2916981
118.2300034,0.3114602
118.2400055,0.2973369
118.2500076,0.2978477
118.2600021,0.3020059
118.2700043,0.2966818
118.2800064,0.3206614
118.2900085,0.3123669
118.3000031,0.3144208
118.3100052,0.3039247
118.3200073,0.2959214
118.3300018,0.3044571
118.3400040,0.3021091
118.3500061,0.2930236
118.3600082,0.2920339
118.3700027,0.2830904
118.3800049,0.2835809
118.3900070,0.3013594
118.4000092,0.2936038
118.4100037,0.2878172
118.4200058,0.2851634
118.4300079,0.2847199
118.4400024,0.2740442
118.4500046,0.2678107
118.4600067,0.2790228
118.4700089,0.2820032
118.4800034,0.2678861
118.4900055,0.2709966
118.5000076,0.2773246
118.5100021,0.2733446
118.5200043,0.2873144
118.5300064,0.2986635
118.5400085,0.3054007
118.5500031,0.2774743
118.5600052,0.2759059
118.5700073,0.2531921
118.5800018,0.2614478
118.5900040,0.2450596
118.6000061,0.2328031
118.6100082,0.2322261
118.6200027,0.2257644
118.6300049,0.2282207
118.6400070,0.2298752
118.6500092,0.2544339
118.6600037,0.2323525
118.6700058,0.2323275
118.6800079,0.2565645
118.6900024,0.2481456
118.7000046,0.2397798
118.7100067,0.2457232
118.7200089,0.2433339
118.7300034,0.2547974
118.7400055,0.2472908
118.7500076,0.2314164
118.7600021,0.2319435
118.7700043,0.2200468
118.7800064,0.2412403
118.7900085,0.2487449
118.8000031,0.2430512
118.8100052,0.2568893
118.8200073,0.2392100
118.8300018,0.2378425
118.8400040,0.2538934
118.8500061,0.2850979
118.8600082,0.2809861
118.8700027,0.2754427
118.8800049,0.2732990
118.8900070,0.2716729
118.9000092,0.2458791
118.9100037,0.2305692
118.9200058,0.2176412
118.9300079,0.2217157
118.9400024,0.2208217
118.9500046,0.2198424
118.9600067,0.1938585
118.9700089,0.1994817
118.9800034,0.1976606
118.9900055,0.1975186
119.0000076,0.1843093
119.0100021,0.1685913
119.0200043,0.1856248
119.0300064,0.2074768
119.0400085,0.2112478
119.0500031,0.2215260
119.0600052,0.2155650
119.0700073,0.2188854
119.0800095,0.2402040
119.0900040,0.2188832
119.1000061,0.2304269
119.1100082,0.2487495
119.1200027,0.2507685
119.1300049,0.2563099
119.1400070,0.2385828
119.1500092,0.2339341
119.1600037,0.2399185
119.1700058,0.2536488
119.1800079,0.2352394
119.1900024,0.2432299
119.2000046,0.2609129
119.2100067,0.2453880
119.2200089,0.2497555
119.2300034,0.2359203
119.2400055,0.2697105
119.2500076,0.2729672
119.2600021,0.2758380
119.2700043,0.2730913
119.2800064,0.2650672
119.2900085,0.2625031
119.3000031,0.2490915
119.3100052,0.2425001
119.3200073,0.2488567
119.3300095,0.2376029
119.3400040,0.2402776
119.3500061,0.2515479
119.3600082,0.2721813
119.3700027,0.2723343
119.3800049,0.2720678
119.3900070,0.2718467
119.4000092,0.2759922
119.4100037,0.2787085
119.4200058,0.2726178
119.4300079,0.2775876
119.4400024,0.2762091
119.4500046,0.2809698
119.4600067,0.2843677
119.4700089,0.2873203
119.4800034,0.2848530
119.4900055,0.2870241
119.5000076,0.2981128
119.5100021,0.2910715
119.5200043,0.2872756
119.5300064,0.2634152
119.5400085,0.2741378
119.5500031,0.2827614
119.5600052,0.2900564
119.5700073,0.2740666
119.5800095,0.2717628
119.5900040,0.2785153
119.6000061,0.2762788
119.6100082,0.2777122
119.6200027,0.2894207
119.6300049,0.3002795
119.6400070,0.2884806
119.6500092,0.2848909
119.6600037,0.2866964
119.6700058,0.2860689
119.6800079,0.2855949
119.6900024,0.2953421
119.7000046,0.3098851
119.7100067,0.3158666
119.7200089,0.3126769
119.7300034,0.3077836
119.7400055,0.3047957
119.7500076,0.3019706
119.7600021,0.2917099
119.7700043,0.2911156
119.7800064,0.2817402
119.7900085,0.2790802
119.8000031,0.2799391
119.8100052,0.2764648
119.8200073,0.2788794
119.8300095,0.2809615
119.8400040,0.2816526
119.8500061,0.2813537
119.8600082,0.2814386
119.8700027,0.2851250
119.8800049,0.2835860
119.8900070,0.2845255
119.9000092,0.2774315
119.9100037,0.2776595
119.9200058,0.2914814
119.9300079,0.2835238
119.9400024,0.2788564
119.9500046,0.2872884
119.9600067,0.2948957
119.9700089,0.3006114
119.9800034,0.2993420
119.9900055,0.3021916
120.0000076,0.2942960
120.0100021,0.2887744
120.0200043,0.2981331
120.0300064,0.2986832
120.0400085,0.2995133
120.0500031,0.2891202
120.0600052,0.2822000
120.0700073,0.2972018
120.0800095,0.2855195
120.0900040,0.2621615
120.1000061,0.2742069
120.1100082,0.2675719
120.1200027,0.2693589
120.1300049,0.2870554
120.1400070,0.2982209
120.1500092,0.2941132
120.1600037,0.2840686
120.1700058,0.2851186
120.1800079,0.2775908
120.1900024,0.2688315
120.2000046,0.2877549
120.2100067,0.2688463
120.2200089,0.2714201
120.2300034,0.2813411
120.2400055,0.2922027
120.2500076,0.2921222
120.2600021,0.2811128
120.2700043,0.2851740
120.2800064,0.2886398
120.2900085,0.2897917
120.3000031,0.2908647
120.3100052,0.2927286
120.3200073,0.2875904
120.3300095,0.2934008
120.3400040,0.2867097
120.3500061,0.2911782
120.3600082,0.3037092
120.3700027,0.2977342
120.3800049,0.2952842
120.3900070,0.3013092
120.4000092,0.2971195
120.4100037,0.3025149
120.4200058,0.3033586
120.4300079,0.3008889
120.4400024,0.3028839
120.4500046,0.3023188
120.4600067,0.3122334
120.4700089,0.2853976
120.4800034,0.2837270
120.4900055,0.2797806
120.5000076,0.2973452
120.5100021,0.2794517
120.5200043,0.2855080
120.5300064,0.2917688
120.5400085,0.2942639
120.5500031,0.2865790
120.5600052,0.2891198
120.5700073,0.2947131
120.5800095,0.2930090
120.5900040,0.2859438
120.6000061,0.2939357
120.6100082,0.2868184
120.6200027,0.2963298
120.6300049,0.2824035
120.6400070,0.2956645
120.6500092,0.2949774
120.6600037,0.2934732
120.6700058,0.2957450
120.6800079,0.2985164
120.6900024,0.2939327
120.7000046,0.3065090
120.7100067,0.2845466
120.7200089,0.2850905
120.7300034,0.2896480
120.7400055,0.2905124
120.7500076,0.2821563
120.7600021,0.2804669
120.7700043,0.2784262
120.7800064,0.2820718
120.7900085,0.2889011
120.8000031,0.2899890
120.8100052,0.2797213
120.8200073,0.2789991
120.8300095,0.2691918
120.8400040,0.2773236
120.8500061,0.2801462
120.8600082,0.2818648
120.8700027,0.2838999
120.8800049,0.2794355
120.8900070,0.2811525
120.9000092,0.2925262
120.9100037,0.3041972
120.9200058,0.3057354
120.9300079,0.2939683
120.9400024,0.2898622
120.9500046,0.2837129
120.9600067,0.2975656
120.9700089,0.2897646
120.9800034,0.3110681
120.9900055,0.3013555
121.0000076,0.2930211
121.0100021,0.2930978
121.0200043,0.2940923
121.0300064,0.3073053
121.0400085,0.3072838
121.0500031,0.2911445
121.0600052,0.3011314
121.0700073,0.2995842
121.0800095,0.3005374
121.0900040,0.2908723
121.1000061,0.2875049
121.1100082,0.2869306
121.1200027,0.3056070
121.1300049,0.3013736
121.1400070,0.2915640
121.1500092,0.3078991
121.1600037,0.2933924
121.1700058,0.2900123
121.1800079,0.2855820
121.1900024,0.2926038
121.2000046,0.2975108
121.2100067,0.2957468
121.2200089,0.3003764
121.2300034,0.2994530
121.2400055,0.2992475
121.2500076,0.2911068
121.2600021,0.2883358
121.2700043,0.2945200
121.2800064,0.2947106
121.2900085,0.2943110
121.3000031,0.2825966
121.3100052,0.2891133
121.3200073,0.2979412
121.3300095,0.2961832
121.3400040,0.3014652
121.3500061,0.2927546
121.3600082,0.2905276
121.3700027,0.2920088
121.3800049,0.2890942
121.3900070,0.2940601
121.4000092,0.2898594
121.4100037,0.2834414
121.4200058,0.2814405
121.4300079,0.2914894
121.4400024,0.3020653
121.4500046,0.3081793
121.4600067,0.2987942
121.4700089,0.2986696
121.4800034,0.3079008
121.4900055,0.3006099
121.5000076,0.3075698
121.5100021,0.3078524
121.5200043,0.3171031
121.5300064,0.3113603
121.5400085,0.3154691
121.5500031,0.3156246
121.5600052,0.3166960
121.5700073,0.3107595
121.5800095,0.3202267
121.5900040,0.3220909
121.6000061,0.3082013
121.6100082,0.3111783
121.6200027,0.3165147
121.6300049,0.3110888
121.6400070,0.3075371
121.6500092,0.3125095
121.6600037,0.3206277
121.6700058,0.3189623
121.6800079,0.3245787
121.6900024,0.3199602
121.7000046,0.3052840
121.7100067,0.3146390
121.7200089,0.3074207
121.7300034,0.3192041
121.7400055,0.3001901
121.7500076,0.2988317
121.7600021,0.3071790
121.7700043,0.3135048
121.7800064,0.3122778
121.7900085,0.3076779
121.8000031,0.3102182
121.8100052,0.3051597
121.8200073,0.3021607
121.8300095,0.3172238
121.8400040,0.3228802
121.8500061,0.3192136
121.8600082,0.3208636
121.8700027,0.3159266
121.8800049,0.3135950
121.8900070,0.3178920
121.9000092,0.2940222
121.9100037,0.3074859
121.9200058,0.3089285
121.9300079,0.3112760
121.9400024,0.3125346
121.9500046,0.3083719
121.9600067,0.3066114
121.9700089,0.3122340
121.9800034,0.3026344
121.9900055,0.3038594
122.0000076,0.3042564
122.0100021,0.3032171
122.0200043,0.2980809
122.0300064,0.3047209
122.0400085,0.3181823
122.0500031,0.3012577
122.0600052,0.3027865
122.0700073,0.3025268
122.0800095,0.2990527
122.0900040,0.2971617
122.1000061,0.2955042
122.1100082,0.3077718
122.1200027,0.3007868
122.1300049,0.2952092
122.1400070,0.3086295
122.1500092,0.3043965
122.1600037,0.3075075
122.1700058,0.3044364
122.1800079,0.3089919
122.1900024,0.3057069
122.2000046,0.3028218
122.2100067,0.3011151
122.2200089,0.3025506
122.2300034,0.3026941
122.2400055,0.3024710
122.2500076,0.2988668
122.2600021,0.3048535
122.2700043,0.3002113
122.2800064,0.2879925
122.2900085,0.2913443
122.3000031,0.2906344
122.3100052,0.2922406
122.3200073,0.2965049
122.3300095,0.2985195
122.3400040,0.3068248
122.3500061,0.3004260
122.3600082,0.3051692
122.3700027,0.3044511
122.3800049,0.3052782
122.3900070,0.3054805
122.4000092,0.2993224
122.4100037,0.2932766
122.4200058,0.3041522
122.4300079,0.3040708
122.4400024,0.3119606
122.4500046,0.3147733
122.4600067,0.3133028
122.4700089,0.3069533
122.4800034,0.3128380
122.4900055,0.3104891
122.5000076,0.2997334
122.5100021,0.3060245
122.5200043,0.3128596
122.5300064,0.3177519
122.5400085,0.3169737
122.5500031,0.3118111
122.5600052,0.3261579
122.5700073,0.3140362
122.5800095,0.3196203
122.5900040,0.3194242
122.6000061,0.3211726
122.6100082,0.3231835
122.6200027,0.3255604
122.6300049,0.3347609
122.6400070,0.3314128
122.6500092,0.3223563
122.6600037,0.3190669
122.6700058,0.3207483
122.6800079,0.3206975
122.6900024,0.3424211
122.7000046,0.3331855
122.7100067,0.3153127
122.7200089,0.3222621
122.7300034,0.3104773
122.7400055,0.3084409
122.7500076,0.3002649
122.7600021,0.3093206
122.7700043,0.3046988
122.7800064,0.3116483
122.7900085,0.3188342
122.8000031,0.3203897
122.8100052,0.3190906
122.8200073,0.3207408
122.8300095,0.3121877
122.8400040,0.3125238
122.8500061,0.3104400
122.8600082,0.3286456
122.8700027,0.3142410
122.8800049,0.3252317
122.8900070,0.3237795
122.9000092,0.3181536
122.9100037,0.3170412
122.9200058,0.3184888
122.9300079,0.3120030
122.9400024,0.3012430
122.9500046,0.2951742
122.9600067,0.3026270
122.9700089,0.3134546
122.9800034,0.3125011
122.9900055,0.3117872
123.0000076,0.3136511
123.0100021,0.3110897
123.0200043,0.3136504
123.0300064,0.3140921
123.0400085,0.3067906
123.0500031,0.3068703
123.0600052,0.3091959
123.0700073,0.3101846
123.0800095,0.3126123
123.0900040,0.3122842
123.1000061,0.3209747
123.1100082,0.3173908
123.1200027,0.3187891
123.1300049,0.3124807
123.1400070,0.3098980
123.1500092,0.3142231
123.1600037,0.3110950
123.1700058,0.3128255
123.1800079,0.3029929
123.1900024,0.2987844
123.2000046,0.3189920
123.2100067,0.3156259
123.2200089,0.3142197
123.2300034,0.3117110
123.2400055,0.3177577
123.2500076,0.3196192
123.2600021,0.3191517
123.2700043,0.3129742
123.2800064,0.3013791
123.2900085,0.3175035
123.3000031,0.3182389
123.3100052,0.3236167
123.3200073,0.3128768
123.3300095,0.3102653
123.3400040,0.3111903
123.3500061,0.2993992
123.3600082,0.2969190
123.3700027,0.3193376
123.3800049,0.2927473
123.3900070,0.2826577
123.4000092,0.3013659
123.4100037,0.2965121
123.4200058,0.2965952
123.4300079,0.2987003
123.4400024,0.2979427
123.4500046,0.2997822
123.4600067,0.2957217
123.4700089,0.2965274
123.4800034,0.3068589
123.4900055,0.2942719
123.5000076,0.2935252
123.5100021,0.2979959
123.5200043,0.2927956
123.5300064,0.2955999
123.5400085,0.2949368
123.5500031,0.2906524
123.5600052,0.2966239
123.5700073,0.2905153
123.5800095,0.3114479
123.5900040,0.2999986
123.6000061,0.2998894
123.6100082,0.2962919
123.6200027,0.2968141
123.6300049,0.2920587
123.6400070,0.3034301
123.6500092,0.2968314
123.6600037,0.2939314
123.6700058,0.2975788
123.6800079,0.3018866
123.6900024,0.2980230
123.7000046,0.3015740
123.7100067,0.3106781
123.7200089,0.3074778
123.7300034,0.3046337
123.7400055,0.2926672
123.7500076,0.2964295
123.7600021,0.2863618
123.7700043,0.2933352
123.7800064,0.3050071
123.7900085,0.3033018
123.8000031,0.3100829
123.8100052,0.3096986
123.8200073,0.3110794
123.8300095,0.3036276
123.8400040,0.2986231
123.8500061,0.2909255
123.8600082,0.2934412
123.8700027,0.2939845
123.8800049,0.2863876
123.8900070,0.2957059
123.9000092,0.2981142
123.9100037,0.2966916
123.9200058,0.2853751
123.9300079,0.3009022
123.9400024,0.2954400
123.9500046,0.2916829
123.9600067,0.2938041
123.9700089,0.2888907
123.9800034,0.2833441
123.9900055,0.2730760
124.0000076,0.2756120
124.0100021,0.2641093
124.0200043,0.2837921
124.0300064,0.2739895
124.0400085,0.2825205
124.0500031,0.2720957
124.0600052,0.2759084
124.0700073,0.2865947
124.0800095,0.2950392
124.0900040,0.2847319
124.1000061,0.2933510
124.1100082,0.2760045
124.1200027,0.2773028
124.1300049,0.2783246
124.1400070,0.2646639
124.1500092,0.2852429
124.1600037,0.2710439
124.1700058,0.2641208
124.1800079,0.2795211
124.1900024,0.2782731
124.2000046,0.2977901
124.2100067,0.2933121
124.2200089,0.3025404
124.2300034,0.3184361
124.2400055,0.3003580
124.2500076,0.2940631
124.2600021,0.2882904
124.2700043,0.2850398
124.2800064,0.2978680
124.2900085,0.2919112
124.3000031,0.2912066
124.3100052,0.2894003
124.3200073,0.2917222
124.3300095,0.2965552
124.3400040,0.2904116
124.3500061,0.2844146
124.3600082,0.2901326
124.3700027,0.2957029
124.3800049,0.2926669
124.3900070,0.3000309
124.4000092,0.3126567
124.4100037,0.3068896
124.4200058,0.2914117
124.4300079,0.2955282
124.4400024,0.2956548
124.4500046,0.2935315
124.4600067,0.2896455
124.4700089,0.2980222
124.4800034,0.3004941
124.4900055,0.2979779
124.5000076,0.2957496
124.5100021,0.2964911
124.5200043,0.3046333
124.5300064,0.3116395
124.5400085,0.3067161
124.5500031,0.3064716
124.5600052,0.3005969
124.5700073,0.3080256
124.5800095,0.3053789
124.5900040,0.3077326
124.6000061,0.2911075
124.6100082,0.2945155
124.6200027,0.2970787
124.6300049,0.2881821
124.6400070,0.2867257
124.6500092,0.2918082
124.6600037,0.2934531
124.6700058,0.2976749
124.6800079,0.3101081
124.6900024,0.3066694
124.7000046,0.3090637
124.7100067,0.3155739
124.7200089,0.3245420
124.7300034,0.3112360
124.7400055,0.3150287
124.7500076,0.3224524
124.7600021,0.3164385
124.7700043,0.3152552
124.7800064,0.3121425
124.7900085,0.3144147
124.8000031,0.3249364
124.8100052,0.3104360
124.8200073,0.3193004
124.8300095,0.3088521
124.8400040,0.3048527
124.8500061,0.3092969
124.8600082,0.3128576
124.8700027,0.3056658
124.8800049,0.3032795
124.8900070,0.3053365
124.9000092,0.2981617
124.9100037,0.2864100
124.9200058,0.2922207
124.9300079,0.2891752
124.9400024,0.2938662
124.9500046,0.3001271
124.9600067,0.3027441
124.9700089,0.3109567
124.9800034,0.2994266
124.9900055,0.3107330
125.0000076,0.3168184
125.0100021,0.3026924
125.0200043,0.2966319
125.0300064,0.3007106
125.0400085,0.3046028
125.0500031,0.3027349
125.0600052,0.3108434
125.0700073,0.3047982
125.0800095,0.3005168
125.0900040,0.3056592
125.1000061,0.3053103
125.1100082,0.3084124
125.1200027,0.2979677
125.1300049,0.3030442
125.1400070,0.2988200
125.1500092,0.2968495
125.1600037,0.2888609
125.1700058,0.2957646
125.1800079,0.2949527
125.1900024,0.2993720
125.2000046,0.3115668
125.2100067,0.3069223
125.2200089,0.3101819
125.2300034,0.3165028
125.2400055,0.3145361
125.2500076,0.3218274
125.2600021,0.3037890
125.2700043,0.3023463
125.2800064,0.2997579
125.2900085,0.3173650
125.3000031,0.3181165
125.3100052,0.3256318
125.3200073,0.3272722
125.3300095,0.3146695
125.3400040,0.3217131
125.3500061,0.3134862
125.3600082,0.2998217
125.3700027,0.3120091
125.3800049,0.3099104
125.3900070,0.3059955
125.4000092,0.3101072
125.4100037,0.3125985
125.4200058,0.3084745
125.4300079,0.3102634
125.4400024,0.3087525
125.4500046,0.3060654
125.4600067,0.3047957
125.4700089,0.3017822
125.4800034,0.3053789
125.4900055,0.3120182
125.5000076,0.3000172
125.5100098,0.3025433
125.5200043,0.3040126
125.5300064,0.3070363
125.5400085,0.2937539
125.5500031,0.2946479
125.5600052,0.2924203
125.5700073,0.3000401
125.5800095,0.2964794
125.5900040,0.2875239
125.6000061,0.2992475
125.6100082,0.2882421
125.6200027,0.2877806
125.6300049,0.3008774
125.6400070,0.2992067
125.6500092,0.2892451
125.6600037,0.2954442
125.6700058,0.2986155
125.6800079,0.3025621
125.6900024,0.3018073
125.7000046,0.3028416
125.7100067,0.3016205
125.7200089,0.3051143
125.7300034,0.3046712
125.7400055,0.3060630
125.7500076,0.2993115
125.7600098,0.2985716
125.7700043,0.3071019
125.7800064,0.2944623
125.7900085,0.2909218
125.8000031,0.2726234
125.8100052,0.2759799
125.8200073,0.2671845
125.8300095,0.2702620
125.8400040,0.2667132
125.8500061,0.2488368
125.8600082,0.2361271
125.8700027,0.2441639
125.8800049,0.2649661
125.8900070,0.2680089
125.9000092,0.2492830
125.9100037,0.2441905
125.9200058,0.2476826
125.9300079,0.2248301
125.9400024,0.2556202
125.9500046,0.2514249
125.9600067,0.2439100
125.9700089,0.2512532
125.9800034,0.2536547
125.9900055,0.2513859
126.0000076,0.2523367
126.0100098,0.2820767
126.0200043,0.2539550
126.0300064,0.2628096
126.0400085,0.2664108
126.0500031,0.2827363
126.0600052,0.2891479
126.0700073,0.2696903
126.0800095,0.2837860
126.0900040,0.2826533
126.1000061,0.2796895
126.1100082,0.2680592
126.1200027,0.2666861
126.1300049,0.2855065
126.1400070,0.2686976
126.1500092,0.2713591
126.1600037,0.2734157
126.1700058,0.2829551
126.1800079,0.2950349
126.1900024,0.2875617
126.2000046,0.2845165
126.2100067,0.2983082
126.2200089,0.2942555
126.2300034,0.2869284
126.2400055,0.2964111
126.2500076,0.2992567
126.2600098,0.3106869
126.2700043,0.3071768
126.2800064,0.3007318
126.2900085,0.2893239
126.3000031,0.2849782
126.3100052,0.2949054
126.3200073,0.3050728
126.3300095,0.3030432
126.3400040,0.3042627
126.3500061,0.3150928
126.3600082,0.2954219
126.3700027,0.2836769
126.3800049,0.2969024
126.3900070,0.2958302
126.4000092,0.3009082
126.4100037,0.2982214
126.4200058,0.3019461
126.4300079,0.2952176
126.4400024,0.3040413
126.4500046,0.3015931
126.4600067,0.2954680
126.4700089,0.3059352
126.4800034,0.2861183
126.4900055,0.2890651
126.5000076,0.2972261
126.5100098,0.2942882
126.5200043,0.3116169
126.5300064,0.3059883
126.5400085,0.3108343
126.5500031,0.3035896
126.5600052,0.3109048
126.5700073,0.3020821
126.5800095,0.3006985
126.5900040,0.3173096
126.6000061,0.3039615
126.6100082,0.2954817
126.6200027,0.2982285
126.6300049,0.3056551
126.6400070,0.2942414
126.6500092,0.3124675
126.6600037,0.2928053
126.6700058,0.3084684
126.6800079,0.3031852
126.6900024,0.3004878
126.7000046,0.2988189
126.7100067,0.3175773
126.7200089,0.3112558
126.7300034,0.3179168
126.7400055,0.3234842
126.7500076,0.3215563
126.7600098,0.3232650
126.7700043,0.3146450
126.7800064,0.3012590
126.7900085,0.3079625
126.8000031,0.2969062
126.8100052,0.3005018
126.8200073,0.2943124
126.8300095,0.3190509
126.8400040,0.3132219
126.8500061,0.3199486
126.8600082,0.3196831
126.8700027,0.3281883
126.8800049,0.3186928
126.8900070,0.3189321
126.9000092,0.3189268
126.9100037,0.3207666
126.9200058,0.3236704
126.9300079,0.3086509
126.9400024,0.3124042
126.9500046,0.3148239
126.9600067,0.3094917
126.9700089,0.3109048
126.9800034,0.2955666
126.9900055,0.3055671
127.0000076,0.3026262
127.0100098,0.3210130
127.0200043,0.2923513
127.0300064,0.2963023
127.0400085,0.2893906
127.0500031,0.2869425
